							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100	ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	
	10	3	42		1.0	0.66	13180.0714	13216.104200000002	13662.398200000001	13672.186000000002	13019.0192	12467.8452	13026.439999999999	13019.0192	13662.398200000001	13672.186000000002	0.2733885037982485	3.659515835399807	3.733777952067853	-1.2219372347254485	-5.403811393616591	-1.165634049600075	-1.2219372347254485	3.659515835399807	3.733777952067853	-0.27264312882763786	3.3768952880985927	3.4509549342082204	-1.491248835644021	-5.661721401984727	-1.435099157284203	-1.491248835644021	3.3768952880985927	3.4509549342082204	-3.5303231024257586	-3.2665860961364763	0.0716404240069631	-4.709122004656552	-8.743362494001987	-4.654806503883061	-4.709122004656552	0.0	0.0716404240069631	-3.599384911820251	-3.3358367125783683	-0.07158913724549751	-4.777339922087078	-8.808692333471782	-4.723063305311982	-4.777339922087078	-0.07158913724549751	0.0	1.2370532489882164	1.5138237141550615	4.941839243927075	5.01702002252213	-4.233606169042304	0.056999685506250855	0.0	4.941839243927075	5.01702002252213	5.712504354802237	6.001510188785489	9.581070191663937	9.659574534980612	4.4207639023301475	4.480283409357701	4.4207639023301475	9.581070191663937	9.659574534980612	1.1793813198387382	1.4559941165813697	4.882056801397791	4.9571947515975365	-0.05696721437321645	-4.288161615913484	-0.05696721437321645	4.882056801397791	4.9571947515975365	1.2370532489882164	1.5138237141550615	4.941839243927075	5.01702002252213	0.0	-4.233606169042304	0.056999685506250855	4.941839243927075	5.01702002252213	-3.5303231024257586	-3.2665860961364763	0.0	0.0716404240069631	-4.709122004656552	-8.743362494001987	-4.654806503883061	-4.709122004656552	0.0716404240069631	-3.599384911820251	-3.3358367125783683	-0.07158913724549751	0.0	-4.777339922087078	-8.808692333471782	-4.723063305311982	-4.777339922087078	-0.07158913724549751	
	10	4	42		1.0	1.0	14159.407000000001	14159.407000000001	14159.407000000001	14159.407000000001	13246.598000000002	13246.598000000002	13669.539	13246.598000000002	14159.407000000001	14159.407000000001	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	0.0	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	0.0	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	0.0	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	0.0	6.8908937977886815	6.8908937977886815	6.8908937977886815	6.8908937977886815	0.0	3.1928273206448954	0.0	6.8908937977886815	6.8908937977886815	6.8908937977886815	6.8908937977886815	6.8908937977886815	6.8908937977886815	0.0	3.1928273206448954	0.0	6.8908937977886815	6.8908937977886815	3.5836468223251656	3.5836468223251656	3.5836468223251656	3.5836468223251656	-3.0940399672585905	-3.0940399672585905	-3.0940399672585905	3.5836468223251656	3.5836468223251656	6.8908937977886815	6.8908937977886815	6.8908937977886815	6.8908937977886815	0.0	0.0	3.1928273206448954	6.8908937977886815	6.8908937977886815	0.0	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	0.0	0.0	0.0	0.0	-6.446661219640057	-6.446661219640057	-3.4596646596852487	-6.446661219640057	0.0	
	10	3	42		0.5	1.0	13187.842799999999	13163.823	13189.7346	13163.823	12441.6718	12217.731199999998	12775.185800000001	12441.6718	13189.7346	13163.823	-0.18213592900877987	0.014345029954410076	-0.18213592900877987	-5.6580216439947195	-7.356105275989486	-3.1290712685777375	-5.6580216439947195	0.014345029954410076	-0.18213592900877987	0.18246826928619053	0.19683947436848698	0.0	-5.485877468878164	-7.187059564687264	-2.9523125614800523	-5.485877468878164	0.19683947436848698	0.0	-0.014342972450715667	-0.19645277775337494	-0.19645277775337494	-5.671553087959782	-7.369393164287021	-3.142965439198438	-5.671553087959782	0.0	-0.19645277775337494	0.18246826928619053	0.0	0.19683947436848698	-5.485877468878164	-7.187059564687264	-2.9523125614800523	-5.485877468878164	0.19683947436848698	0.0	5.997353185284949	5.804293921336213	6.01255853735026	5.804293921336213	-1.7999237047870067	2.680620461311328	0.0	6.01255853735026	5.804293921336213	7.940194330024215	7.743596454307343	7.955678383233705	7.743596454307343	1.832914772261484	4.5626687219964515	1.832914772261484	7.955678383233705	7.743596454307343	3.230144801494768	3.0421256182434564	3.244953196688523	3.0421256182434564	-2.610639134500896	-4.363573326659575	-2.610639134500896	3.244953196688523	3.0421256182434564	5.997353185284949	5.804293921336213	6.01255853735026	5.804293921336213	0.0	-1.7999237047870067	2.680620461311328	6.01255853735026	5.804293921336213	-0.014342972450715667	-0.19645277775337494	0.0	-0.19645277775337494	-5.671553087959782	-7.369393164287021	-3.142965439198438	-5.671553087959782	-0.19645277775337494	0.18246826928619053	0.0	0.19683947436848698	0.0	-5.485877468878164	-7.187059564687264	-2.9523125614800523	-5.485877468878164	0.19683947436848698	
	10	3	42		1.0	1.0	14132.888	14132.888	14132.888	14132.888	13235.605	13235.605	13607.266999999998	13235.605	14132.888	14132.888	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	0.0	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	0.0	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	0.0	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	0.0	6.779312317041811	6.779312317041811	6.779312317041811	6.779312317041811	0.0	2.808046930986529	0.0	6.779312317041811	6.779312317041811	6.779312317041811	6.779312317041811	6.779312317041811	6.779312317041811	0.0	2.808046930986529	0.0	6.779312317041811	6.779312317041811	3.862796254383795	3.862796254383795	3.862796254383795	3.862796254383795	-2.731349359132878	-2.731349359132878	-2.731349359132878	3.862796254383795	3.862796254383795	6.779312317041811	6.779312317041811	6.779312317041811	6.779312317041811	0.0	0.0	2.808046930986529	6.779312317041811	6.779312317041811	0.0	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	0.0	0.0	0.0	0.0	-6.348900521959855	-6.348900521959855	-3.7191336972316065	-6.348900521959855	0.0	
	10	2	42		0.5	1.0	13306.132800000001	12993.267	13296.200999999997	13141.503	12749.202	12747.016	12881.632	12749.202	13296.200999999997	13141.503	-2.351290226112887	-0.07464077015677192	-1.2372475344602074	-4.1855196274608195	-4.201948142288208	-3.1902642667146806	-4.1855196274608195	-0.07464077015677192	-1.2372475344602074	2.4079071106597056	2.331469060090878	1.1408678048407692	-1.8783959415288	-1.8952200397328935	-0.8591757561820332	-1.8783959415288	2.331469060090878	1.1408678048407692	0.07469652421772836	-2.278350033968336	-1.1634751911466905	-4.113949540925255	-4.130390327282201	-3.1179507590175484	-4.113949540925255	0.0	-1.1634751911466905	1.2527471172817979	-1.127998829357647	1.17717128702857	-2.9852064866553008	-3.001840809228602	-1.9774830930678222	-2.9852064866553008	1.17717128702857	0.0	4.368358113707838	1.9143551102257295	4.290456767411788	3.077063176189388	-0.01714617118781284	1.0387316790494048	0.0	4.290456767411788	3.077063176189388	4.386256359919859	1.9318325167239216	4.308341654234993	3.0947399767914394	0.017149111603845624	1.0560589239081553	0.017149111603845624	4.308341654234993	3.0947399767914394	3.295396111300196	0.8666215585106033	3.2182956321062326	2.0173763697022293	-1.0280529672016738	-1.0450228666678287	-1.0280529672016738	3.2182956321062326	2.0173763697022293	4.368358113707838	1.9143551102257295	4.290456767411788	3.077063176189388	0.0	-0.01714617118781284	1.0387316790494048	4.290456767411788	3.077063176189388	0.07469652421772836	-2.278350033968336	0.0	-1.1634751911466905	-4.113949540925255	-4.130390327282201	-3.1179507590175484	-4.113949540925255	-1.1634751911466905	1.2527471172817979	-1.127998829357647	1.17717128702857	0.0	-2.9852064866553008	-3.001840809228602	-1.9774830930678222	-2.9852064866553008	1.17717128702857	
	10	4	42		1.0	0.33	13569.3408	13320.218400000002	13686.118600000002	13484.5008	12638.833799999999	12579.8972	13143.926800000001	12638.833799999999	13686.118600000002	13484.5008	-1.8359211672242675	0.8606003911406075	-0.6252330253213142	-6.857422285392086	-7.291758786101092	-3.1351117660778223	-6.857422285392086	0.8606003911406075	-0.6252330253213142	1.870257622802932	2.7469534583607182	1.2333311291652644	-5.115416125609486	-5.557875837831618	-1.3234888100633524	-5.115416125609486	2.7469534583607182	1.2333311291652644	-0.8532572558592472	-2.6735132925123177	-1.473155435025979	-7.652168088036316	-8.082798581038176	-3.9616184533137138	-7.652168088036316	0.0	-1.473155435025979	0.6291667838382228	-1.2183053895476748	1.4951817867814687	-6.27140012480107	-6.708469326502622	-2.525670064107965	-6.27140012480107	1.4951817867814687	0.0	7.362285276668492	5.391198355658431	8.286245523696994	6.691020812379077	-0.4663135929519024	3.9963576386296196	0.0	8.286245523696994	6.691020812379077	7.8652757194232095	5.884954290405501	8.79356470416946	7.1908663927714835	0.46849826403986394	4.483578768831288	0.46849826403986394	8.79356470416946	7.1908663927714835	3.2365822365961328	1.341239970995576	4.125036667124474	2.591113030239936	-3.8427861603733384	-4.291180319111345	-3.8427861603733384	4.125036667124474	2.591113030239936	7.362285276668492	5.391198355658431	8.286245523696994	6.691020812379077	0.0	-0.4663135929519024	3.9963576386296196	8.286245523696994	6.691020812379077	-0.8532572558592472	-2.6735132925123177	0.0	-1.473155435025979	-7.652168088036316	-8.082798581038176	-3.9616184533137138	-7.652168088036316	-1.473155435025979	0.6291667838382228	-1.2183053895476748	1.4951817867814687	0.0	-6.27140012480107	-6.708469326502622	-2.525670064107965	-6.27140012480107	1.4951817867814687	
	10	2	42		1.0	1.0	13392.132399999999	13523.014	13409.942	13490.385	12922.857	12922.857	12893.458	12922.857	13409.942	13490.385	0.9773021658597041	0.13298554306406832	0.7336591146604947	-3.504112608683578	-3.504112608683578	-3.7236370213902545	-3.504112608683578	0.13298554306406832	0.7336591146604947	-0.9678434112395298	-0.8361449599919082	-0.24128496798123486	-4.4380416969175505	-4.4380416969175505	-4.655441457059783	-4.4380416969175505	-0.8361449599919082	-0.24128496798123486	-0.1328089263920683	0.8431952949535511	0.5998758234748683	-3.6322677607404845	-3.6322677607404845	-3.851500625431477	-3.6322677607404845	0.0	0.5998758234748683	-0.7283157597059036	0.24186856045989719	-0.5962987713101012	-4.206907364022597	-4.206907364022597	-4.424832945835129	-4.206907364022597	-0.5962987713101012	0.0	3.631359536053046	4.64415105730875	3.7691742623167435	4.391660450935888	0.0	-0.22749613340146474	0.0	3.7691742623167435	4.391660450935888	3.631359536053046	4.64415105730875	3.7691742623167435	4.391660450935888	0.0	-0.22749613340146474	0.0	3.7691742623167435	4.391660450935888	3.86765443374461	4.882755270153269	4.005783398061236	4.629688947681843	0.22801485838787797	0.22801485838787797	0.22801485838787797	4.005783398061236	4.629688947681843	3.631359536053046	4.64415105730875	3.7691742623167435	4.391660450935888	0.0	0.0	-0.22749613340146474	3.7691742623167435	4.391660450935888	-0.1328089263920683	0.8431952949535511	0.0	0.5998758234748683	-3.6322677607404845	-3.6322677607404845	-3.851500625431477	-3.6322677607404845	0.5998758234748683	-0.7283157597059036	0.24186856045989719	-0.5962987713101012	0.0	-4.206907364022597	-4.206907364022597	-4.424832945835129	-4.206907364022597	-0.5962987713101012	
	10	4	42		0.0	0.0	13569.283000000001	13305.3504	13286.1168	13487.3758	12126.0558	12587.1914	12944.7302	12126.0558	13286.1168	13487.3758	-1.9450740322830835	-2.0868177043695018	-0.6036221663296539	-10.635987177804465	-7.237608648887363	-4.602695661959457	-10.635987177804465	-2.0868177043695018	-0.6036221663296539	1.9836576419663705	-0.14455538126976436	1.3680616784057154	-8.863311108289176	-5.3975203839802655	-2.710339744227999	-8.863311108289176	-0.14455538126976436	1.3680616784057154	2.13129392329293	0.14476464635624844	1.514806794412643	-8.731377402914296	-5.260569438919892	-2.5694987116175354	-8.731377402914296	0.0	1.514806794412643	0.6072878906510595	-1.3495983406942775	-1.4922028049370408	-10.093290349335412	-6.674273879133709	-4.023359384706998	-10.093290349335412	-1.4922028049370408	0.0	11.901868371742122	9.725294188403769	9.56668037104035	11.226403889713254	3.802849068202362	6.751365930544366	0.0	9.56668037104035	11.226403889713254	7.8023092586007925	5.7054745350102465	5.552671583273148	7.151590624100633	-3.6635305315211033	2.8404970468630566	-3.6635305315211033	5.552671583273148	7.151590624100633	4.824764907035313	2.785845625426778	2.637263154391591	4.192019390253499	-6.324383647640637	-2.7620413440521197	-6.324383647640637	2.637263154391591	4.192019390253499	11.901868371742122	9.725294188403769	9.56668037104035	11.226403889713254	0.0	3.802849068202362	6.751365930544366	9.56668037104035	11.226403889713254	2.13129392329293	0.14476464635624844	0.0	1.514806794412643	-8.731377402914296	-5.260569438919892	-2.5694987116175354	-8.731377402914296	1.514806794412643	0.6072878906510595	-1.3495983406942775	-1.4922028049370408	0.0	-10.093290349335412	-6.674273879133709	-4.023359384706998	-10.093290349335412	-1.4922028049370408	
	10	2	42		0.5	0.66	13183.4114	13063.3994	13197.613000000001	13082.5736	11671.2666	12209.0282	11564.9	11671.2666	13197.613000000001	13082.5736	-0.9103258356937837	0.10772325590931893	-0.7648839662243999	-11.470056983885058	-7.390979242292321	-12.276878502024143	-11.470056983885058	0.10772325590931893	-0.7648839662243999	0.9186888980826807	1.0274017955846917	0.14677802777736274	-10.656742225917085	-6.540190449968176	-11.470975923770657	-10.656742225917085	1.0274017955846917	0.14677802777736274	-0.1076073377814634	-1.01695359607832	-0.8716682327326921	-11.565321698704146	-7.490633344075174	-12.371275017686914	-11.565321698704146	0.0	-0.8716682327326921	0.770779535304886	-0.14656290563501845	0.8793331000255181	-10.787686300499768	-6.677167862445657	-11.600726633787104	-10.787686300499768	0.8793331000255181	0.0	12.956132798817215	11.927863938949002	13.077812822817355	12.092149450171922	4.607568470760486	-0.9113543854786179	0.0	13.077812822817355	12.092149450171922	7.980841587375476	6.997864088806019	8.09716206569168	7.1549134434794714	-4.404622474375146	-5.27583513976977	-4.404622474375146	8.09716206569168	7.1549134434794714	13.995031517782255	12.957305294468613	14.117830677308065	13.12310179941029	0.9197364438948992	5.5696824010583805	0.9197364438948992	14.117830677308065	13.12310179941029	12.956132798817215	11.927863938949002	13.077812822817355	12.092149450171922	0.0	4.607568470760486	-0.9113543854786179	13.077812822817355	12.092149450171922	-0.1076073377814634	-1.01695359607832	0.0	-0.8716682327326921	-11.565321698704146	-7.490633344075174	-12.371275017686914	-11.565321698704146	-0.8716682327326921	0.770779535304886	-0.14656290563501845	0.8793331000255181	0.0	-10.787686300499768	-6.677167862445657	-11.600726633787104	-10.787686300499768	0.8793331000255181	
	10	2	42		1.0	0.33	13057.237799999999	13073.648600000002	12346.562399999999	12293.467999999999	11601.3974	11748.840399999997	11601.397399999998	11601.3974	12346.562399999999	12293.467999999999	0.12568355000781406	-5.4427698329887315	-5.849397948469625	-11.149681290173023	-10.020476153080415	-11.149681290173033	-11.149681290173023	-5.4427698329887315	-5.849397948469625	-0.1255257847453709	-5.56146353818936	-5.9675812305373	-11.261211349982297	-10.133423656499406	-11.261211349982307	-11.261211349982297	-5.56146353818936	-5.9675812305373	5.7560588686613015	5.888976837795789	-0.4300338691845016	-6.035404640242194	-4.841201790710588	-6.035404640242207	-6.035404640242194	0.0	-0.4300338691845016	6.212809924750286	6.346301954826764	0.43189114739631534	-5.629579871196632	-4.430219365275944	-5.629579871196643	-5.629579871196632	0.43189114739631534	0.0	12.548836573773428	12.690291947071838	6.423062449356298	5.965407236200694	1.2709072443290137	-1.2543243478899234E-14	0.0	6.423062449356298	5.965407236200694	11.136396065095939	11.276076233021296	5.08749782659402	4.635585993661139	-1.2549578935466505	-1.254957893546663	-1.2549578935466505	5.08749782659402	4.635585993661139	12.548836573773443	12.690291947071852	6.423062449356312	5.965407236200707	1.2543243478899234E-14	1.2709072443290264	1.2543243478899234E-14	6.423062449356312	5.965407236200707	12.548836573773428	12.690291947071838	6.423062449356298	5.965407236200694	0.0	1.2709072443290137	-1.2543243478899234E-14	6.423062449356298	5.965407236200694	5.7560588686613015	5.888976837795789	0.0	-0.4300338691845016	-6.035404640242194	-4.841201790710588	-6.035404640242207	-6.035404640242194	-0.4300338691845016	6.212809924750286	6.346301954826764	0.43189114739631534	0.0	-5.629579871196632	-4.430219365275944	-5.629579871196643	-5.629579871196632	0.43189114739631534	
	10	2	42		0.5	0.33	13156.9166	12905.583	12522.6078	12228.055	11716.605	11620.048200000001	11629.368	11716.605	12522.6078	12228.055	-1.9102773669630129	-4.821105273252248	-7.059872979661508	-10.947181955991113	-11.681068191919673	-11.610232446103664	-10.947181955991113	-4.821105273252248	-7.059872979661508	1.9474796295525711	-2.9675156868155494	-5.24988293826013	-9.212896465041524	-9.961074985918883	-9.888859728382664	-9.212896465041524	-2.9675156868155494	-5.24988293826013	5.065309160285291	3.058270338866644	-2.352168212119517	-6.436381406115739	-7.207441248778862	-7.133017453441277	-6.436381406115739	0.0	-2.352168212119517	7.5961516365439925	5.540766704107888	2.4088278961780847	-4.182594860752589	-4.972228208002008	-4.896011671520937	-4.182594860752589	2.4088278961780847	0.0	12.292909080744801	10.14780305387098	6.879149719564662	4.365172334477436	-0.8241022036673586	-0.7445586840215193	0.0	6.879149719564662	4.365172334477436	13.226007100383622	11.063076313229061	7.7672621013740635	5.2323948191540195	0.8309500816012099	0.08020448658724492	0.8309500816012099	7.7672621013740635	5.2323948191540195	13.135267539904136	10.974070130036296	7.680897190629779	5.148061356386688	0.7501439459134798	-0.0801402105428291	0.7501439459134798	7.680897190629779	5.148061356386688	12.292909080744801	10.14780305387098	6.879149719564662	4.365172334477436	0.0	-0.8241022036673586	-0.7445586840215193	6.879149719564662	4.365172334477436	5.065309160285291	3.058270338866644	0.0	-2.352168212119517	-6.436381406115739	-7.207441248778862	-7.133017453441277	-6.436381406115739	-2.352168212119517	7.5961516365439925	5.540766704107888	2.4088278961780847	0.0	-4.182594860752589	-4.972228208002008	-4.896011671520937	-4.182594860752589	2.4088278961780847	
