							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	10	4	21		1.0	0.66	00:00:07.75	00:01:29.00	00:00:07.78	00:03:09.02	00:00:13.42	00:05:32.95	00:00:09.53	00:00:13.00	00:00:07.41	00:03:08.72	1048.4129032258063	0.3354838709677302	2338.941935483871	73.10967741935484	4196.077419354839	22.993548387096766	67.76774193548385	-4.36129032258064	2335.148387096774	-91.29233050942676	-91.26311768274871	112.37500280892564	-84.92618143412508	274.08822273656773	-89.29012831172334	-85.39133952046022	-91.67209725624144	112.04467315341226	-0.3343621399176838	1044.5730452674898	2330.7870370370374	72.53086419753087	4181.7129629629635	22.582304526748977	67.20679012345678	-4.681069958847719	2327.0061728395062	-95.89986138886243	-52.913479139552855	-95.88610608513474	-92.90226327651334	76.14512903532996	-94.95709403337248	-93.12129003586959	-96.07868033732237	-0.15554074215155603	-42.233154442456765	563.40190816935	-42.03935599284437	1308.8998211091234	2381.708407871199	-28.950506857483603	-3.085867620751353	-44.75253428741801	1306.7084078711985	-97.67229520703057	-73.26833780853352	-97.66448613288641	-43.22863167000054	-95.97051774161575	-97.13707327915037	-96.09486222991116	-97.7738131709046	-43.316934277630615	-18.694922366764576	833.7180025178349	-18.42215694502728	1882.983634074696	40.746957616449855	3392.9290809903487	36.4036928241712	-22.24087284934955	1879.8992866135122	-40.393785571450536	584.5254576219044	-40.19381633594831	1353.7609598523306	3.184125519150912	2460.729118597139	-26.688201815105362	-42.99338563297953	1351.4997692662669	4.560172692930377	1100.7825148407987	4.910955207771163	2450.161899622234	81.00377765785211	4391.985968699407	28.602266594711264	75.41824069077168	2446.195358877496	-95.89347406795108	-52.840126322036404	-95.87969733579195	0.15578304826096745	-92.89120620588795	76.41953328670441	-94.94923804073674	-93.11057417180645	-96.0725715860198	

OVERALL EXECUTION TIME
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100	ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	
	10	4	21	100	0.5	0.66	00:00:32.11	00:05:48.19	00:00:30.41	00:05:40.83	00:00:34.01	00:06:49.95	00:00:35.15	00:00:35.48	00:00:29.48	00:05:43.35	984.3662410464029	-5.2943008408595436	961.4450327000933	5.917159763313605	1176.705076300218	9.467455621301772	10.495172843350973	-8.19059483027094	969.2930551230146	-90.77802349292052	-91.26626267267869	-2.1137884488354097	-90.2323444096614	17.7374422010971	-89.90493695970592	-89.81016111892932	-91.53335822395819	-1.3900456647232762	5.59026635975008	1044.9852022361065	1020.7826372903648	11.838211114764873	1248.0762906938505	15.586977967773755	16.67214731996053	-3.0582045379809264	1029.0693850707005	-90.57888096705102	2.1594343220960637	-91.07766335123081	-90.02141830237949	20.279904937945606	-89.68694070357657	-89.59011824076518	-91.3505266555174	0.7393715341959448	-5.586592178770946	923.7871214348722	-10.585122022934424	902.1464275213173	1105.3807703616585	3.351955307262572	4.32225815936489	-13.319611878859153	909.5560129373714	-92.1673374801805	-15.065251859982922	-92.58202219782899	-16.86059275521405	-91.70386632516161	-91.42578363215027	-91.34528601048908	-92.8088791316014	-16.245883644346865	-8.648648648648646	890.5832147937411	-13.485064011379796	869.6443812233288	-3.2432432432432448	1066.2873399715506	0.9388335704125129	-16.130867709815075	876.8136557610244	-9.49830890642615	881.369785794814	-14.289740698985337	860.6257046223224	-4.143179255918825	1055.4396843291995	-0.930101465614426	-16.910935738444184	867.7282976324691	8.921302578018993	1081.1058344640433	3.1546811397557653	1056.1397557666214	15.366350067842596	1290.6037991858886	19.233378561736764	20.352781546811386	1064.687924016282	-90.64802679481578	1.4096403087228702	-91.1431483908548	-0.7339449541284516	-90.09465559924276	19.397116644823058	-89.76263288189894	-89.66652104266782	-91.41400902868793	
	10	4	21	200	0.5	0.66	00:00:36.77	00:06:01.25	00:00:35.32	00:05:58.04	00:00:32.00	00:07:07.30	00:00:40.40	00:00:32.42	00:00:35.26	00:05:56.46	882.45852597226	-3.943432145771016	873.728583084036	-12.97253195539843	1062.0886592330703	9.872178406309478	-11.83029643731303	-4.1066086483546504	869.4316018493336	-89.82145328719724	-90.22283737024222	-0.8885813148788871	-91.14186851211072	18.283737024221455	-88.8166089965398	-91.02560553633218	-90.239446366782	-1.3259515570934313	4.1053227633069165	922.7916194790487	913.7032842582107	-9.39977349943375	1109.7961494903736	14.382785956964888	-8.210645526613812	-0.16987542468856817	909.229898074745	-89.73019774326892	0.8965478717461679	-90.13518042676796	-91.06245112277958	19.34420735113395	-88.71634454250923	-90.94514579376606	-90.15193833091276	-0.44129147581276973	14.90625000000001	1028.90625	10.375	1018.8750000000001	1235.3125	26.249999999999996	1.3125000000000053	10.187499999999993	1013.9374999999999	-91.39480458694126	-15.457523987830566	-91.73414462906622	-16.20875263281067	-92.51111631172478	-90.54528434355255	-92.41282471331617	-91.74818628598175	-16.57851626491927	-8.985148514851474	794.1831683168318	-12.574257425742571	786.2376237623764	-20.79207920792079	957.6732673267328	-19.752475247524746	-12.722772277227726	782.3267326732673	13.417643429981496	1014.2813078346699	8.945095619987658	1004.3800123380629	-1.295496607032701	1218.0135718692165	24.614435533621208	8.760024676125838	999.506477483035	4.282473057288727	924.5320476460579	0.1701644923426043	915.428247305729	-9.24560408394781	1111.8547929665344	14.577424844015885	-8.054452637549621	910.9472490073738	-89.68467710262021	1.3437692868765136	-90.09145486169557	0.44324748919936063	-91.02283566178532	19.873197553722726	-88.666330023004	-90.90501037984626	-90.10828704482972	
	10	4	21	500	0.5	0.66	00:00:36.57	00:05:18.93	00:00:29.49	00:04:56.20	00:00:34.41	00:06:39.10	00:00:37.41	00:00:35.25	00:00:35.83	00:04:54.59	772.1082854799016	-19.360131255127158	709.9535138091331	-5.906480721903209	991.331692644244	2.2969647251845675	-3.6095159967186228	-2.0235165436149902	705.5509980858628	-88.53353400432698	-90.75345687141379	-7.126955758316877	-89.21079860784498	25.137177437055158	-88.27015332518107	-88.9474179286991	-88.7655598407174	-7.6317687266798275	24.00813835198373	981.4852492370296	904.4082739911835	16.683621566632752	1253.3401152933197	26.856561546286873	19.532044760935914	21.498813157002374	898.9487962021025	-87.65361242403782	7.673869007427421	-90.0438892640108	-88.38284942606346	34.74004051316679	-87.37002025658339	-88.09925725860904	-87.90344361917623	-0.543551654287629	6.277244986922417	826.8526591107237	-14.29816913687881	760.7962801511188	1059.8372566114504	8.718395815170009	2.441150828247612	4.12670735251381	756.1174077303111	-90.83688298672013	-20.087697318967678	-92.61087446755198	-25.783011776497126	-91.37810072663494	-90.6264094211977	-91.1676271611125	-91.02230017539465	-26.18641944374843	-2.245388933440247	752.5260625501203	-21.170809943865272	691.7669072440524	-8.01924619085806	966.8270515904841	-5.773857257417794	-4.223469660518574	687.4632451216255	3.7446808510638308	804.7659574468084	-16.3404255319149	740.2836879432623	-2.382978723404265	1032.1985815602839	6.127659574468076	1.6453900709219809	735.7163120567376	2.0653084007814737	790.1200111638293	-17.694669271560144	726.681551772258	-3.9631593636617413	1013.8710577728161	4.409712531398266	-1.6187552330449297	722.1881105219092	-87.58613666451679	8.262330696900767	-89.98947690009844	0.5465222852099381	-88.31935910927052	35.47642486167214	-87.30099460266813	-88.03421704742183	-87.83733324281205	
	10	4	21	400	0.5	0.66	00:00:36.14	00:06:08.87	00:00:36.56	00:05:58.13	00:00:35.13	00:06:49.63	00:00:38.12	00:00:35.55	00:00:37.59	00:06:01.13	920.6696181516327	1.1621472053126776	890.9518539014941	-2.794687327061422	1033.453237410072	5.4786939679025926	-1.6325401217487643	4.012174875484236	899.2529053680133	-90.20251036950687	-90.08864911757529	-2.911594870821701	-90.47631957058042	11.049963401740449	-89.66573589611517	-90.36245831864885	-89.80941795212405	-2.0983002141675953	-1.1487964989059125	908.9442013129103	879.5678336980305	-3.911378555798686	1020.4321663019692	4.266958424507645	-2.762582056892793	2.8172866520787774	887.77352297593	-89.90869237427749	2.99891100996845	-89.79141652472565	-90.19071286962836	14.380252980761178	-89.35582051210454	-90.07343702007651	-89.50381146511043	0.8376846396559908	2.875035582123535	950.0142328494164	4.070594933105607	919.4420723028749	1066.0404212923427	8.511243951038983	1.195559350982051	7.002561912894964	927.9817819527469	-91.17740399873057	-9.950443082782021	-91.07487244586578	-12.572321363181407	-91.42396797109586	-90.6940409637966	-91.32143641823109	-90.82342601860215	-11.839953128432976	-5.194123819517306	867.6547743966422	-4.092339979013629	839.4805876180483	-7.843651626442799	974.5802728226654	-6.7418677859391405	-1.3903462749212856	847.3504721930744	1.6596343178621755	937.6090014064697	2.841068917018299	907.3980309423348	-1.181434599156103	1052.2644163150492	7.229254571026725	5.738396624472593	915.8368495077357	-3.8574088853418536	881.2982176110665	-2.740090449587659	852.7267890396381	-6.544293695131685	989.7313115190208	1.409949454642176	-5.42697525937751	860.7076350093107	-89.99252346800321	2.143272505745856	-89.87622185916429	-0.8307257774208734	-90.27220114640157	13.430066734970787	-89.44424445490543	-90.15589953756265	-89.59100600891645	
	10	4	21	300	0.5	0.66	00:00:37.05	00:06:07.90	00:00:35.25	00:06:04.20	00:00:35.52	00:07:09.07	00:00:36.67	00:00:34.53	00:00:37.74	00:05:55.25	892.9824561403509	-4.858299595141693	882.995951417004	-4.12955465587043	1058.0836707152496	-1.0256410256410136	-6.801619433198371	1.8623481781376652	858.8394062078272	-89.92932862190813	-90.41859200869801	-1.005708072845879	-90.34520250067953	16.626800761076385	-90.03261755911932	-90.61429736341398	-89.741777656972	-3.4384343571622664	5.1063829787233965	943.6879432624114	933.1914893617021	0.7659574468085195	1117.2198581560285	4.028368794326246	-2.0425531914893584	7.063829787234048	907.8014184397164	-89.82701812191104	1.015925315760568	-90.32125205930808	-90.24711696869852	17.811641954969797	-89.93135639758374	-90.51894563426688	-89.63756177924218	-2.457440966501919	4.307432432432416	935.7545045045043	-0.7601351351351439	925.3378378378377	1107.9673423423421	3.237612612612608	-2.787162162162167	6.2499999999999964	900.1407657657657	-91.36504533059873	-14.256415037173426	-91.78455729834293	-15.118745193092037	-91.7216305031813	-91.45360896823361	-91.9523620854406	-91.20423240963012	-17.204651921597875	1.036269430051801	903.2724297791109	-3.872375238614676	893.1824379601853	-3.1360785383146945	1070.0845377692935	-5.8358331060812665	2.9179165530406332	868.7755658576492	7.29800173761945	965.4503330437301	2.0851433536055572	954.7350130321458	2.867072111207651	1142.6006371271355	6.197509412105417	9.296264118158124	928.8155227338546	-1.8282988871224295	874.827768945416	-6.597774244833074	865.0238473767886	-5.8823529411764675	1036.9104398516163	-2.8351881293057772	-8.50556438791733	841.3089560148383	-89.57072484166079	3.5608726249120273	-90.0774102744546	2.519352568613649	-90.00140745953554	20.779732582688247	-89.6776917663617	-90.28008444757214	-89.3764954257565	
	10	4	21	100	1.0	0.33	00:00:31.52	00:07:31.64	00:00:37.39	00:06:34.00	00:00:35.12	00:20:00.63	00:00:40.02	00:00:37.01	00:00:29.85	00:06:22.92	1332.8680203045685	18.62309644670051	1150.0	11.42131979695431	3709.1053299492387	26.967005076142144	17.417512690355323	-5.298223350253801	1114.8477157360408	-93.02099016916128	-91.72128243733948	-12.762377114515983	-92.2238951377203	165.83783544415908	-91.13896023381454	-91.8054202462138	-93.39075369763528	-15.21565848906208	-15.699384862262638	1107.9165552286706	953.7576892217171	-6.071142016581982	3111.0992243915484	7.033966301150047	-1.0163145225996324	-20.16581973789783	924.1240973522332	-92.0	14.62944162436548	-90.51015228426397	-91.08629441624365	204.72842639593912	-89.84263959390863	-90.60659898477158	-92.42385786802029	-2.8121827411167475	-10.250569476082	1185.990888382688	6.463553530751717	1021.8678815489749	3318.6503416856503	13.952164009111634	5.381548974943055	-15.005694760820035	990.3189066059226	-97.37471160973821	-62.38308221517037	-96.88580162081573	-67.18389512172777	-97.07486902709411	-96.66674995627295	-96.91745167120595	-97.51380525224258	-68.1067439594213	-21.239380309845085	1028.535732133933	-6.571714142928542	884.5077461269366	-12.243878060969529	2900.0749625187404	-7.521239380309858	-25.412293853073464	856.8215892053972	-14.833828694947307	1120.318832747906	1.02674952715483	964.5771413131588	-5.106727911375305	3144.0691704944616	8.132937044042166	-19.346122669548762	934.639286679276	5.594639865996644	1413.0318257956446	25.259631490787264	1219.932998324958	17.654941373534324	3922.2110552763825	34.070351758793976	23.986599664991612	1182.8140703517586	-91.76851561683903	17.946307322678358	-90.23555834116787	2.8935547895121654	-90.82837146140186	213.54591037292386	-89.54873080539016	-90.33479577979735	-92.20463804450016	
	10	4	21	200	1.0	0.33	00:00:37.51	00:07:19.70	00:00:35.76	00:06:50.44	00:00:38.12	00:11:18.88	00:00:38.80	00:00:38.62	00:00:35.73	00:06:40.43	1072.2207411356972	-4.6654225539856045	994.2148760330579	1.6262330045321234	1709.8640362569981	3.4390829112236716	2.959210877099439	-4.745401226339646	967.5286590242603	-91.46918353422788	-91.86718216966113	-6.654537184443937	-91.33045258130544	54.39617921309985	-91.17580168296566	-91.21673868546736	-91.87400500341141	-8.931089379122124	4.893736017897092	1129.5861297539152	1047.7628635346757	6.5995525727069335	1798.434004474273	8.50111856823266	7.997762863534675	-0.08389261744966761	1019.7706935123044	-90.86102719033234	7.128934801676248	-91.28739888899717	-90.71240619822629	65.40298216548095	-90.54673033817366	-90.59058571289349	-91.29470811811714	-2.4388461163629254	-1.600209863588666	1053.4627492130114	-6.190975865687302	976.7051416579225	1680.9024134312697	1.783840503672612	1.311647429171039	-6.269674711437567	950.4459601259182	-94.4747230732972	-35.23155786000471	-94.73250058920574	-39.54159792599576	-94.38486919632335	-94.28470421871317	-94.31121847749235	-94.73691963233561	-41.01608531699269	-3.324742268041235	1033.2474226804125	-7.835051546391751	957.8350515463917	-1.7525773195876282	1649.6907216494847	-0.46391752577319517	-7.91237113402062	932.0360824742269	-2.874158467115483	1038.5292594510615	-7.405489383738995	962.7654065251166	-1.2946659761781463	1657.8456758156397	0.4660797514241318	-7.483169342309686	936.8461936820302	4.981808004478033	1130.618527847747	0.08396305625525087	1048.726560313462	6.689056815001401	1800.0279876854186	8.592219423453681	8.088441085922197	1020.7108872096278	-90.6325699872637	9.80695752066528	-91.06960017980671	2.4998127013460505	-90.48023374872012	69.53774692205879	-90.31041630247483	-90.35536797942211	-91.07709212596458	
	10	4	21	500	1.0	0.33	00:00:38.99	00:07:47.91	00:00:37.17	00:06:56.54	00:00:35.39	00:12:54.47	00:00:37.76	00:00:34.22	00:00:37.27	00:06:40.57	1100.0769428058475	-4.667863554757631	968.3252115927161	-9.233136701718392	1886.3298281610669	-3.154655039753793	-12.233906129776875	-4.411387535265449	927.3659912798153	-91.66720095744908	-92.0561646470475	-10.978606997072077	-92.4365796841273	65.5168729029087	-91.93007202239747	-92.6866277702977	-92.03479301575089	-14.391656515141795	4.896421845574388	1158.8377723970943	1020.6349206349206	-4.78880817863869	1983.5889157923057	1.5873015873015772	-7.936507936507945	0.2690341673392559	977.6701641108419	-90.63955442454505	12.332549094924843	-91.07648725212464	-91.50381716041677	85.92932251404427	-90.93484419263457	-91.78470254957509	-91.052479953906	-3.833965525519764	10.172365074879913	1222.1531506075162	5.02966939813507	1076.9991523029105	2088.3865498728455	6.696807007629267	-3.3060186493359756	5.312235094659515	1031.873410567957	-94.96558937079551	-39.58319883275014	-95.200588789753	-46.21612199310496	-95.43042338631581	-95.12440765943161	-95.5814944413599	-95.18767673376632	-48.278177334176924	3.2574152542372987	1139.1684322033898	-1.5624999999999902	1003.1250000000002	-6.2764830508474505	1951.0328389830513	-9.374999999999998	-1.2976694915254101	960.8315677966102	13.939216832261843	1267.3582700175334	8.620689655172423	1117.241379310345	3.419053185271776	2163.208649912332	10.344827586206895	8.912916423144372	1070.5727644652252	4.614971827206865	1155.4601556211428	-0.26831231553528684	1017.6281191306682	-5.044271532063329	1977.9983901261069	1.3147303461228732	-8.183525623826144	974.7786423396834	-90.26637042214844	16.81104426192675	-90.72072296976808	3.986818783233899	-91.16508974711037	93.34198766757372	-90.5734328581771	-91.457173527723	-90.6957585440747	
	10	4	21	400	1.0	0.33	00:00:37.15	00:07:02.58	00:00:36.41	00:06:48.43	00:00:45.44	00:12:55.45	00:00:39.07	00:00:45.84	00:00:37.14	00:06:48.36	1037.4966352624494	-1.9919246298788749	999.4078061911172	22.31493943472409	1987.3485868102289	5.168236877523558	23.391655450874847	-0.026917900403763153	999.2193808882907	-91.20876520422169	-91.38387997538928	-3.3484783946234984	-89.24700648397936	83.50371527284777	-90.7544133655166	-89.15234985091581	-91.21113162004828	-3.36504330540962	2.0324086789343645	1060.6152156001099	1021.7522658610272	24.800878879428733	2029.772040648174	7.305685251304597	25.89947816533921	2.0049436967866083	1021.5600109859931	-90.90419410914967	3.464485958426163	-91.0853757069755	-88.87447053350635	89.8611757216659	-90.43410131479078	-88.77653453468159	-90.90664250912029	-0.01713879979433273	-18.243838028169012	829.9735915492957	-19.87235915492958	798.8336267605634	1606.536091549296	-14.018485915492954	0.8802816901408576	-18.26584507042253	798.6795774647887	-95.20923334837836	-45.505190534528346	-95.30466180927203	-47.3299374556709	-94.14017667161002	-94.96163517957315	-94.08859371977562	-95.21052292217422	-47.338964472241926	-4.9142564627591545	981.5971333503967	-6.808292807780915	945.3800870232916	16.304069618633214	1884.7709239825954	17.32787304837472	-4.939851548502687	945.2009214230868	-18.957242582897045	821.8586387434553	-20.571553228621305	790.9904013961606	-0.8726003490401519	1591.6448516579405	-14.768760907504369	-18.979057591623043	790.8376963350785	0.02692514808830913	1037.8029079159935	-1.965535810446968	999.7038233710286	22.347872913301014	1987.9106085083467	5.196553581044695	23.42487883683361	999.5153473344103	-90.90263492996377	3.4822215692036362	-91.08384758546381	0.017141737682435394	-88.87256342442943	89.8937212263689	-90.4324615535312	-88.77461063767264	-90.90508374963268	
	10	4	21	300	1.0	0.33	00:00:38.44	00:07:51.32	00:00:37.30	00:07:03.72	00:00:38.33	00:12:56.00	00:00:39.28	00:00:35.56	00:00:37.04	00:06:44.52	1126.1186264308012	-2.965660770031219	1002.2892819979189	-0.2861602497398529	1918.7304890738812	2.1852237252861695	-7.492195629552538	-3.642039542143597	952.3413111342352	-91.8441822965289	-92.086056182636	-10.099295595349226	-91.86752100483749	64.6439786132564	-91.66595943308155	-92.45523211406264	-92.14122040227446	-14.172961045574134	3.0563002680965163	1163.5924932975872	1035.9785522788204	2.7613941018766788	1980.4289544235928	5.308310991957116	-4.664879356568352	-0.6970509383377964	984.5040214477212	-90.92797130180308	11.233833663740198	-91.19701689795147	-90.9539318417823	83.13980930803359	-90.72972717832532	-91.60766543944115	-91.25837817426601	-4.53129425092043	0.286981476650142	1129.6373597704148	-2.687190190451347	1005.4526480563529	1924.5238716410122	2.478476389251247	-7.226715366553603	-3.3655100443516806	955.3613357683278	-95.0463917525773	-39.26288659793815	-95.19329896907217	-45.39690721649484	-95.06056701030927	-94.93814432989691	-95.41752577319589	-95.22680412371133	-47.87113402061856	-2.138492871690436	1099.8981670061098	-5.040733197556018	978.7169042769859	-2.418533604887991	1875.5600814663949	-9.47046843177189	-5.702647657841146	929.8370672097759	8.098987626546668	1225.4218222722159	4.893138357705272	1091.5635545556804	7.78965129358829	2082.2272215973003	10.461192350956127	4.161979752530924	1037.5703037120359	3.7796976241900615	1172.4622030237579	0.7019438444924353	1043.952483801296	3.4827213822894145	1995.0323974082075	6.047516198704109	-3.995680345572346	992.1166306695463	-90.49737961040245	16.51339859586671	-90.77919509542173	4.746366063482657	-90.52457233264116	91.83229506575695	-90.28972609512509	-91.20933451992485	-90.84346880253139	
